State,Site,Rating,Date,Year,Season,Obs,Rep,Treatment,Fungicide,Foci,meanLW,meanST,meanSM,meanRH,meanAT,meanRF,maxLW,maxST,maxSM,maxRH,maxAT,maxRF,minST,minSM,minRH,minAT,DayOfYear
OK,STILL,46,60808,2008,Spring,602,6,CHECK,0,0.0,1.17,25.64,111.89,63.95,27.9,0.02,9.14,27.78,128.76,87.14,31.94,0.42,23.86,98.58,49.9,21.94,160
OK,STILL,47,60908,2008,Spring,103,1,CHECK,0,0.0,2.35,25.05,104.92,71.08,26.0,0.07,9.44,27.14,142.92,92.5,30.18,1.04,23.38,90.52,53.76,20.42,161
OK,STILL,47,60908,2008,Spring,203,2,CHECK,0,0.0,2.35,25.05,104.92,71.08,26.0,0.07,9.44,27.14,142.92,92.5,30.18,1.04,23.38,90.52,53.76,20.42,161
OK,STILL,47,60908,2008,Spring,301,3,CHECK,0,0.0,2.35,25.05,104.92,71.08,26.0,0.07,9.44,27.14,142.92,92.5,30.18,1.04,23.38,90.52,53.76,20.42,161
OK,STILL,47,60908,2008,Spring,403,4,CHECK,0,0.0,2.35,25.05,104.92,71.08,26.0,0.07,9.44,27.14,142.92,92.5,30.18,1.04,23.38,90.52,53.76,20.42,161
OK,STILL,47,60908,2008,Spring,502,5,CHECK,0,0.0,2.35,25.05,104.92,71.08,26.0,0.07,9.44,27.14,142.92,92.5,30.18,1.04,23.38,90.52,53.76,20.42,161
OK,STILL,47,60908,2008,Spring,602,6,CHECK,0,0.0,2.35,25.05,104.92,71.08,26.0,0.07,9.44,27.14,142.92,92.5,30.18,1.04,23.38,90.52,53.76,20.42,161
OK,STILL,48,61008,2008,Spring,103,1,CHECK,0,0.0,3.02,24.63,92.2,75.72,24.65,0.07,9.24,26.98,128.3,93.72,29.36,1.04,22.72,79.26,56.28,19.46,162
OK,STILL,48,61008,2008,Spring,203,2,CHECK,0,0.0,3.02,24.63,92.2,75.72,24.65,0.07,9.24,26.98,128.3,93.72,29.36,1.04,22.72,79.26,56.28,19.46,162
OK,STILL,48,61008,2008,Spring,301,3,CHECK,0,0.0,3.02,24.63,92.2,75.72,24.65,0.07,9.24,26.98,128.3,93.72,29.36,1.04,22.72,79.26,56.28,19.46,162
OK,STILL,48,61008,2008,Spring,403,4,CHECK,0,0.0,3.02,24.63,92.2,75.72,24.65,0.07,9.24,26.98,128.3,93.72,29.36,1.04,22.72,79.26,56.28,19.46,162
OK,STILL,48,61008,2008,Spring,502,5,CHECK,0,0.0,3.02,24.63,92.2,75.72,24.65,0.07,9.24,26.98,128.3,93.72,29.36,1.04,22.72,79.26,56.28,19.46,162
OK,STILL,48,61008,2008,Spring,602,6,CHECK,0,0.0,3.02,24.63,92.2,75.72,24.65,0.07,9.24,26.98,128.3,93.72,29.36,1.04,22.72,79.26,56.28,19.46,162
OK,STILL,49,61108,2008,Spring,103,1,CHECK,0,0.0,2.23,24.48,77.84,74.74,24.96,0.06,6.86,26.56,108.6,93.12,29.4,0.94,22.82,68.12,56.24,20.06,163
OK,STILL,49,61108,2008,Spring,203,2,CHECK,0,0.0,2.23,24.48,77.84,74.74,24.96,0.06,6.86,26.56,108.6,93.12,29.4,0.94,22.82,68.12,56.24,20.06,163
OK,STILL,49,61108,2008,Spring,301,3,CHECK,0,0.0,2.23,24.48,77.84,74.74,24.96,0.06,6.86,26.56,108.6,93.12,29.4,0.94,22.82,68.12,56.24,20.06,163
OK,STILL,49,61108,2008,Spring,403,4,CHECK,0,0.0,2.23,24.48,77.84,74.74,24.96,0.06,6.86,26.56,108.6,93.12,29.4,0.94,22.82,68.12,56.24,20.06,163
OK,STILL,49,61108,2008,Spring,502,5,CHECK,0,0.0,2.23,24.48,77.84,74.74,24.96,0.06,6.86,26.56,108.6,93.12,29.4,0.94,22.82,68.12,56.24,20.06,163
OK,STILL,49,61108,2008,Spring,602,6,CHECK,0,0.0,2.23,24.48,77.84,74.74,24.96,0.06,6.86,26.56,108.6,93.12,29.4,0.94,22.82,68.12,56.24,20.06,163
OK,STILL,50,61208,2008,Spring,103,1,CHECK,0,0.0,2.23,24.28,58.71,73.94,24.88,0.06,6.86,26.36,86.78,91.54,29.36,0.94,22.56,53.58,56.18,19.82,164
OK,STILL,50,61208,2008,Spring,203,2,CHECK,0,0.0,2.23,24.28,58.71,73.94,24.88,0.06,6.86,26.36,86.78,91.54,29.36,0.94,22.56,53.58,56.18,19.82,164
OK,STILL,50,61208,2008,Spring,301,3,CHECK,0,0.0,2.23,24.28,58.71,73.94,24.88,0.06,6.86,26.36,86.78,91.54,29.36,0.94,22.56,53.58,56.18,19.82,164
OK,STILL,50,61208,2008,Spring,403,4,CHECK,0,0.0,2.23,24.28,58.71,73.94,24.88,0.06,6.86,26.36,86.78,91.54,29.36,0.94,22.56,53.58,56.18,19.82,164
OK,STILL,50,61208,2008,Spring,502,5,CHECK,0,0.0,2.23,24.28,58.71,73.94,24.88,0.06,6.86,26.36,86.78,91.54,29.36,0.94,22.56,53.58,56.18,19.82,164
OK,STILL,50,61208,2008,Spring,602,6,CHECK,0,0.0,2.23,24.28,58.71,73.94,24.88,0.06,6.86,26.36,86.78,91.54,29.36,0.94,22.56,53.58,56.18,19.82,164
OK,STILL,51,61308,2008,Spring,103,1,CHECK,0,0.0,2.48,24.06,36.19,76.23,24.05,0.07,6.72,26.2,63.34,90.88,28.54,0.94,22.36,31.68,58.7,20.0,165
OK,STILL,51,61308,2008,Spring,203,2,CHECK,0,0.0,2.48,24.06,36.19,76.23,24.05,0.07,6.72,26.2,63.34,90.88,28.54,0.94,22.36,31.68,58.7,20.0,165
OK,STILL,51,61308,2008,Spring,301,3,CHECK,0,0.0,2.48,24.06,36.19,76.23,24.05,0.07,6.72,26.2,63.34,90.88,28.54,0.94,22.36,31.68,58.7,20.0,165
OK,STILL,51,61308,2008,Spring,403,4,CHECK,0,0.0,2.48,24.06,36.19,76.23,24.05,0.07,6.72,26.2,63.34,90.88,28.54,0.94,22.36,31.68,58.7,20.0,165
OK,STILL,51,61308,2008,Spring,502,5,CHECK,0,0.0,2.48,24.06,36.19,76.23,24.05,0.07,6.72,26.2,63.34,90.88,28.54,0.94,22.36,31.68,58.7,20.0,165
OK,STILL,51,61308,2008,Spring,602,6,CHECK,0,0.0,2.48,24.06,36.19,76.23,24.05,0.07,6.72,26.2,63.34,90.88,28.54,0.94,22.36,31.68,58.7,20.0,165
OK,STILL,3,91508,2008,Fall,103,1,CHECK,0,8.0,4.89,22.89,17.16,81.54,21.48,0.07,11.38,24.0,19.62,98.78,25.7,1.54,21.98,15.88,58.1,17.38,259
OK,STILL,3,91508,2008,Fall,205,2,CHECK,0,17.0,4.89,22.89,17.16,81.54,21.48,0.07,11.38,24.0,19.62,98.78,25.7,1.54,21.98,15.88,58.1,17.38,259
OK,STILL,3,91508,2008,Fall,301,3,CHECK,0,11.0,4.89,22.89,17.16,81.54,21.48,0.07,11.38,24.0,19.62,98.78,25.7,1.54,21.98,15.88,58.1,17.38,259
OK,STILL,3,91508,2008,Fall,404,4,CHECK,0,14.0,4.89,22.89,17.16,81.54,21.48,0.07,11.38,24.0,19.62,98.78,25.7,1.54,21.98,15.88,58.1,17.38,259
OK,STILL,3,91508,2008,Fall,504,5,CHECK,0,15.0,4.89,22.89,17.16,81.54,21.48,0.07,11.38,24.0,19.62,98.78,25.7,1.54,21.98,15.88,58.1,17.38,259
OK,STILL,3,91508,2008,Fall,602,6,CHECK,0,8.0,4.89,22.89,17.16,81.54,21.48,0.07,11.38,24.0,19.62,98.78,25.7,1.54,21.98,15.88,58.1,17.38,259
OK,STILL,4,91608,2008,Fall,103,1,CHECK,0,3.0,4.42,22.4,17.06,76.18,20.17,0.07,11.06,23.96,20.1,99.14,26.0,1.54,21.08,15.98,44.68,14.5,260
OK,STILL,4,91608,2008,Fall,205,2,CHECK,0,14.0,4.42,22.4,17.06,76.18,20.17,0.07,11.06,23.96,20.1,99.14,26.0,1.54,21.08,15.98,44.68,14.5,260
OK,STILL,4,91608,2008,Fall,301,3,CHECK,0,7.0,4.42,22.4,17.06,76.18,20.17,0.07,11.06,23.96,20.1,99.14,26.0,1.54,21.08,15.98,44.68,14.5,260
OK,STILL,4,91608,2008,Fall,404,4,CHECK,0,4.0,4.42,22.4,17.06,76.18,20.17,0.07,11.06,23.96,20.1,99.14,26.0,1.54,21.08,15.98,44.68,14.5,260
OK,STILL,4,91608,2008,Fall,504,5,CHECK,0,1.0,4.42,22.4,17.06,76.18,20.17,0.07,11.06,23.96,20.1,99.14,26.0,1.54,21.08,15.98,44.68,14.5,260
OK,STILL,4,91608,2008,Fall,602,6,CHECK,0,1.0,4.42,22.4,17.06,76.18,20.17,0.07,11.06,23.96,20.1,99.14,26.0,1.54,21.08,15.98,44.68,14.5,260
OK,STILL,5,91708,2008,Fall,103,1,CHECK,0,10.0,4.77,21.83,21.21,74.69,18.38,0.02,11.08,23.68,27.14,99.3,25.1,0.32,20.2,17.76,41.14,11.52,261
OK,STILL,5,91708,2008,Fall,205,2,CHECK,0,8.0,4.77,21.83,21.21,74.69,18.38,0.02,11.08,23.68,27.14,99.3,25.1,0.32,20.2,17.76,41.14,11.52,261
OK,STILL,5,91708,2008,Fall,301,3,CHECK,0,7.0,4.77,21.83,21.21,74.69,18.38,0.02,11.08,23.68,27.14,99.3,25.1,0.32,20.2,17.76,41.14,11.52,261
OK,STILL,5,91708,2008,Fall,404,4,CHECK,0,4.0,4.77,21.83,21.21,74.69,18.38,0.02,11.08,23.68,27.14,99.3,25.1,0.32,20.2,17.76,41.14,11.52,261
OK,STILL,5,91708,2008,Fall,504,5,CHECK,0,9.0,4.77,21.83,21.21,74.69,18.38,0.02,11.08,23.68,27.14,99.3,25.1,0.32,20.2,17.76,41.14,11.52,261
OK,STILL,5,91708,2008,Fall,602,6,CHECK,0,2.0,4.77,21.83,21.21,74.69,18.38,0.02,11.08,23.68,27.14,99.3,25.1,0.32,20.2,17.76,41.14,11.52,261
OK,STILL,6,91808,2008,Fall,103,1,CHECK,0,5.0,4.8,21.25,29.56,71.86,17.3,0.0,11.08,23.32,37.84,99.66,25.2,0.06,19.44,24.3,33.62,9.42,262
OK,STILL,6,91808,2008,Fall,205,2,CHECK,0,2.0,4.8,21.25,29.56,71.86,17.3,0.0,11.08,23.32,37.84,99.66,25.2,0.06,19.44,24.3,33.62,9.42,262
OK,STILL,6,91808,2008,Fall,301,3,CHECK,0,0.0,4.8,21.25,29.56,71.86,17.3,0.0,11.08,23.32,37.84,99.66,25.2,0.06,19.44,24.3,33.62,9.42,262
OK,STILL,6,91808,2008,Fall,404,4,CHECK,0,6.0,4.8,21.25,29.56,71.86,17.3,0.0,11.08,23.32,37.84,99.66,25.2,0.06,19.44,24.3,33.62,9.42,262
OK,STILL,6,91808,2008,Fall,504,5,CHECK,0,2.0,4.8,21.25,29.56,71.86,17.3,0.0,11.08,23.32,37.84,99.66,25.2,0.06,19.44,24.3,33.62,9.42,262
OK,STILL,6,91808,2008,Fall,602,6,CHECK,0,0.0,4.8,21.25,29.56,71.86,17.3,0.0,11.08,23.32,37.84,99.66,25.2,0.06,19.44,24.3,33.62,9.42,262
OK,STILL,7,91908,2008,Fall,103,1,CHECK,0,4.0,5.85,21.04,32.01,73.2,17.26,0.02,11.66,23.32,47.56,100.0,26.3,0.26,19.04,25.4,33.26,9.28,263
OK,STILL,7,91908,2008,Fall,205,2,CHECK,0,1.0,5.85,21.04,32.01,73.2,17.26,0.02,11.66,23.32,47.56,100.0,26.3,0.26,19.04,25.4,33.26,9.28,263
OK,STILL,7,91908,2008,Fall,301,3,CHECK,0,0.0,5.85,21.04,32.01,73.2,17.26,0.02,11.66,23.32,47.56,100.0,26.3,0.26,19.04,25.4,33.26,9.28,263
OK,STILL,7,91908,2008,Fall,404,4,CHECK,0,2.0,5.85,21.04,32.01,73.2,17.26,0.02,11.66,23.32,47.56,100.0,26.3,0.26,19.04,25.4,33.26,9.28,263
OK,STILL,7,91908,2008,Fall,504,5,CHECK,0,0.0,5.85,21.04,32.01,73.2,17.26,0.02,11.66,23.32,47.56,100.0,26.3,0.26,19.04,25.4,33.26,9.28,263
OK,STILL,7,91908,2008,Fall,602,6,CHECK,0,0.0,5.85,21.04,32.01,73.2,17.26,0.02,11.66,23.32,47.56,100.0,26.3,0.26,19.04,25.4,33.26,9.28,263
OK,STILL,8,92008,2008,Fall,103,1,CHECK,0,0.0,5.97,21.25,32.71,74.09,18.15,0.02,11.88,23.62,48.36,99.92,27.38,0.26,19.18,25.88,35.06,10.02,264
OK,STILL,8,92008,2008,Fall,205,2,CHECK,0,0.0,5.97,21.25,32.71,74.09,18.15,0.02,11.88,23.62,48.36,99.92,27.38,0.26,19.18,25.88,35.06,10.02,264
OK,STILL,8,92008,2008,Fall,301,3,CHECK,0,0.0,5.97,21.25,32.71,74.09,18.15,0.02,11.88,23.62,48.36,99.92,27.38,0.26,19.18,25.88,35.06,10.02,264
OK,STILL,8,92008,2008,Fall,404,4,CHECK,0,0.0,5.97,21.25,32.71,74.09,18.15,0.02,11.88,23.62,48.36,99.92,27.38,0.26,19.18,25.88,35.06,10.02,264
OK,STILL,8,92008,2008,Fall,504,5,CHECK,0,0.0,5.97,21.25,32.71,74.09,18.15,0.02,11.88,23.62,48.36,99.92,27.38,0.26,19.18,25.88,35.06,10.02,264
OK,STILL,8,92008,2008,Fall,602,6,CHECK,0,0.0,5.97,21.25,32.71,74.09,18.15,0.02,11.88,23.62,48.36,99.92,27.38,0.26,19.18,25.88,35.06,10.02,264
OK,STILL,9,92108,2008,Fall,103,1,CHECK,0,0.0,5.92,21.48,32.95,75.37,19.1,0.03,12.24,23.6,48.46,99.78,27.8,0.36,19.58,26.08,38.88,11.32,265
OK,STILL,9,92108,2008,Fall,205,2,CHECK,0,5.0,5.92,21.48,32.95,75.37,19.1,0.03,12.24,23.6,48.46,99.78,27.8,0.36,19.58,26.08,38.88,11.32,265
OK,STILL,9,92108,2008,Fall,301,3,CHECK,0,0.0,5.92,21.48,32.95,75.37,19.1,0.03,12.24,23.6,48.46,99.78,27.8,0.36,19.58,26.08,38.88,11.32,265
OK,STILL,9,92108,2008,Fall,404,4,CHECK,0,3.0,5.92,21.48,32.95,75.37,19.1,0.03,12.24,23.6,48.46,99.78,27.8,0.36,19.58,26.08,38.88,11.32,265
OK,STILL,9,92108,2008,Fall,504,5,CHECK,0,3.0,5.92,21.48,32.95,75.37,19.1,0.03,12.24,23.6,48.46,99.78,27.8,0.36,19.58,26.08,38.88,11.32,265
OK,STILL,9,92108,2008,Fall,602,6,CHECK,0,0.0,5.92,21.48,32.95,75.37,19.1,0.03,12.24,23.6,48.46,99.78,27.8,0.36,19.58,26.08,38.88,11.32,265
OK,STILL,10,92208,2008,Fall,103,1,CHECK,0,0.0,5.24,21.66,29.36,75.55,20.13,0.03,12.38,23.54,42.14,99.6,28.08,0.3,20.0,24.68,41.34,13.1,266
OK,STILL,10,92208,2008,Fall,205,2,CHECK,0,5.0,5.24,21.66,29.36,75.55,20.13,0.03,12.38,23.54,42.14,99.6,28.08,0.3,20.0,24.68,41.34,13.1,266
OK,STILL,10,92208,2008,Fall,301,3,CHECK,0,3.0,5.24,21.66,29.36,75.55,20.13,0.03,12.38,23.54,42.14,99.6,28.08,0.3,20.0,24.68,41.34,13.1,266
OK,STILL,10,92208,2008,Fall,404,4,CHECK,0,4.0,5.24,21.66,29.36,75.55,20.13,0.03,12.38,23.54,42.14,99.6,28.08,0.3,20.0,24.68,41.34,13.1,266
OK,STILL,10,92208,2008,Fall,504,5,CHECK,0,3.0,5.24,21.66,29.36,75.55,20.13,0.03,12.38,23.54,42.14,99.6,28.08,0.3,20.0,24.68,41.34,13.1,266
OK,STILL,10,92208,2008,Fall,602,6,CHECK,0,1.0,5.24,21.66,29.36,75.55,20.13,0.03,12.38,23.54,42.14,99.6,28.08,0.3,20.0,24.68,41.34,13.1,266
OK,STILL,11,92308,2008,Fall,103,1,CHECK,0,10.0,4.38,21.89,22.52,74.06,21.2,0.03,12.0,23.8,37.7,98.68,28.88,0.3,20.28,18.5,40.6,14.6,267
OK,STILL,11,92308,2008,Fall,205,2,CHECK,0,3.0,4.38,21.89,22.52,74.06,21.2,0.03,12.0,23.8,37.7,98.68,28.88,0.3,20.28,18.5,40.6,14.6,267
OK,STILL,11,92308,2008,Fall,301,3,CHECK,0,1.0,4.38,21.89,22.52,74.06,21.2,0.03,12.0,23.8,37.7,98.68,28.88,0.3,20.28,18.5,40.6,14.6,267
OK,STILL,11,92308,2008,Fall,404,4,CHECK,0,1.0,4.38,21.89,22.52,74.06,21.2,0.03,12.0,23.8,37.7,98.68,28.88,0.3,20.28,18.5,40.6,14.6,267
OK,STILL,11,92308,2008,Fall,504,5,CHECK,0,1.0,4.38,21.89,22.52,74.06,21.2,0.03,12.0,23.8,37.7,98.68,28.88,0.3,20.28,18.5,40.6,14.6,267
OK,STILL,11,92308,2008,Fall,602,6,CHECK,0,8.0,4.38,21.89,22.52,74.06,21.2,0.03,12.0,23.8,37.7,98.68,28.88,0.3,20.28,18.5,40.6,14.6,267
OK,STILL,12,92408,2008,Fall,103,1,CHECK,0,17.0,4.14,22.14,22.35,73.53,21.9,0.02,12.02,24.02,33.92,98.58,29.48,0.2,20.56,17.98,40.46,15.26,268
OK,STILL,12,92408,2008,Fall,205,2,CHECK,0,14.0,4.14,22.14,22.35,73.53,21.9,0.02,12.02,24.02,33.92,98.58,29.48,0.2,20.56,17.98,40.46,15.26,268
OK,STILL,12,92408,2008,Fall,301,3,CHECK,0,10.0,4.14,22.14,22.35,73.53,21.9,0.02,12.02,24.02,33.92,98.58,29.48,0.2,20.56,17.98,40.46,15.26,268
OK,STILL,12,92408,2008,Fall,404,4,CHECK,0,7.0,4.14,22.14,22.35,73.53,21.9,0.02,12.02,24.02,33.92,98.58,29.48,0.2,20.56,17.98,40.46,15.26,268
OK,STILL,12,92408,2008,Fall,504,5,CHECK,0,1.0,4.14,22.14,22.35,73.53,21.9,0.02,12.02,24.02,33.92,98.58,29.48,0.2,20.56,17.98,40.46,15.26,268
OK,STILL,12,92408,2008,Fall,602,6,CHECK,0,3.0,4.14,22.14,22.35,73.53,21.9,0.02,12.02,24.02,33.92,98.58,29.48,0.2,20.56,17.98,40.46,15.26,268
OK,STILL,13,92508,2008,Fall,103,1,CHECK,0,9.0,3.55,23.81,17.36,73.91,22.31,0.0,12.98,26.32,18.06,99.28,30.44,0.0,21.58,16.6,40.78,15.42,269
OK,STILL,13,92508,2008,Fall,205,2,CHECK,0,9.0,3.55,23.81,17.36,73.91,22.31,0.0,12.98,26.32,18.06,99.28,30.44,0.0,21.58,16.6,40.78,15.42,269
OK,STILL,13,92508,2008,Fall,301,3,CHECK,0,4.0,3.55,23.81,17.36,73.91,22.31,0.0,12.98,26.32,18.06,99.28,30.44,0.0,21.58,16.6,40.78,15.42,269
OK,STILL,13,92508,2008,Fall,404,4,CHECK,0,1.0,3.55,23.81,17.36,73.91,22.31,0.0,12.98,26.32,18.06,99.28,30.44,0.0,21.58,16.6,40.78,15.42,269
OK,STILL,13,92508,2008,Fall,504,5,CHECK,0,7.0,3.55,23.81,17.36,73.91,22.31,0.0,12.98,26.32,18.06,99.28,30.44,0.0,21.58,16.6,40.78,15.42,269
OK,STILL,13,92508,2008,Fall,602,6,CHECK,0,3.0,3.55,23.81,17.36,73.91,22.31,0.0,12.98,26.32,18.06,99.28,30.44,0.0,21.58,16.6,40.78,15.42,269
OK,STILL,14,92608,2008,Fall,103,1,CHECK,0,1.0,3.73,23.94,18.44,73.12,22.34,0.0,13.04,26.58,19.22,99.26,30.68,0.06,21.66,17.76,38.46,15.28,270
OK,STILL,14,92608,2008,Fall,205,2,CHECK,0,0.0,3.73,23.94,18.44,73.12,22.34,0.0,13.04,26.58,19.22,99.26,30.68,0.06,21.66,17.76,38.46,15.28,270
OK,STILL,14,92608,2008,Fall,301,3,CHECK,0,1.0,3.73,23.94,18.44,73.12,22.34,0.0,13.04,26.58,19.22,99.26,30.68,0.06,21.66,17.76,38.46,15.28,270
OK,STILL,14,92608,2008,Fall,404,4,CHECK,0,2.0,3.73,23.94,18.44,73.12,22.34,0.0,13.04,26.58,19.22,99.26,30.68,0.06,21.66,17.76,38.46,15.28,270
OK,STILL,14,92608,2008,Fall,504,5,CHECK,0,3.0,3.73,23.94,18.44,73.12,22.34,0.0,13.04,26.58,19.22,99.26,30.68,0.06,21.66,17.76,38.46,15.28,270
OK,STILL,14,92608,2008,Fall,602,6,CHECK,0,0.0,3.73,23.94,18.44,73.12,22.34,0.0,13.04,26.58,19.22,99.26,30.68,0.06,21.66,17.76,38.46,15.28,270
OK,STILL,15,92708,2008,Fall,103,1,CHECK,0,4.0,4.2,24.03,19.47,72.28,22.1,0.0,13.1,26.8,20.32,99.24,31.2,0.06,21.62,18.76,35.1,14.4,271
OK,STILL,15,92708,2008,Fall,205,2,CHECK,0,0.0,4.2,24.03,19.47,72.28,22.1,0.0,13.1,26.8,20.32,99.24,31.2,0.06,21.62,18.76,35.1,14.4,271
OK,STILL,15,92708,2008,Fall,301,3,CHECK,0,9.0,4.2,24.03,19.47,72.28,22.1,0.0,13.1,26.8,20.32,99.24,31.2,0.06,21.62,18.76,35.1,14.4,271
OK,STILL,15,92708,2008,Fall,404,4,CHECK,0,4.0,4.2,24.03,19.47,72.28,22.1,0.0,13.1,26.8,20.32,99.24,31.2,0.06,21.62,18.76,35.1,14.4,271
OK,STILL,15,92708,2008,Fall,504,5,CHECK,0,2.0,4.2,24.03,19.47,72.28,22.1,0.0,13.1,26.8,20.32,99.24,31.2,0.06,21.62,18.76,35.1,14.4,271
OK,STILL,15,92708,2008,Fall,602,6,CHECK,0,5.0,4.2,24.03,19.47,72.28,22.1,0.0,13.1,26.8,20.32,99.24,31.2,0.06,21.62,18.76,35.1,14.4,271
OK,STILL,16,92808,2008,Fall,103,1,CHECK,0,0.0,4.94,24.06,20.51,72.25,21.64,0.0,13.1,26.88,21.42,99.72,31.24,0.06,21.56,19.78,32.76,13.34,272
OK,STILL,16,92808,2008,Fall,205,2,CHECK,0,2.0,4.94,24.06,20.51,72.25,21.64,0.0,13.1,26.88,21.42,99.72,31.24,0.06,21.56,19.78,32.76,13.34,272
OK,STILL,16,92808,2008,Fall,301,3,CHECK,0,0.0,4.94,24.06,20.51,72.25,21.64,0.0,13.1,26.88,21.42,99.72,31.24,0.06,21.56,19.78,32.76,13.34,272
OK,STILL,16,92808,2008,Fall,404,4,CHECK,0,0.0,4.94,24.06,20.51,72.25,21.64,0.0,13.1,26.88,21.42,99.72,31.24,0.06,21.56,19.78,32.76,13.34,272
OK,STILL,16,92808,2008,Fall,504,5,CHECK,0,2.0,4.94,24.06,20.51,72.25,21.64,0.0,13.1,26.88,21.42,99.72,31.24,0.06,21.56,19.78,32.76,13.34,272
OK,STILL,16,92808,2008,Fall,602,6,CHECK,0,3.0,4.94,24.06,20.51,72.25,21.64,0.0,13.1,26.88,21.42,99.72,31.24,0.06,21.56,19.78,32.76,13.34,272
OK,STILL,17,92908,2008,Fall,103,1,CHECK,0,1.0,5.07,23.86,21.73,72.26,21.11,0.01,13.16,26.54,22.66,99.7,30.82,0.12,21.4,20.9,33.32,12.64,273
OK,STILL,17,92908,2008,Fall,205,2,CHECK,0,10.0,5.07,23.86,21.73,72.26,21.11,0.01,13.16,26.54,22.66,99.7,30.82,0.12,21.4,20.9,33.32,12.64,273
OK,STILL,17,92908,2008,Fall,301,3,CHECK,0,3.0,5.07,23.86,21.73,72.26,21.11,0.01,13.16,26.54,22.66,99.7,30.82,0.12,21.4,20.9,33.32,12.64,273
OK,STILL,17,92908,2008,Fall,404,4,CHECK,0,2.0,5.07,23.86,21.73,72.26,21.11,0.01,13.16,26.54,22.66,99.7,30.82,0.12,21.4,20.9,33.32,12.64,273
OK,STILL,17,92908,2008,Fall,504,5,CHECK,0,5.0,5.07,23.86,21.73,72.26,21.11,0.01,13.16,26.54,22.66,99.7,30.82,0.12,21.4,20.9,33.32,12.64,273
OK,STILL,17,92908,2008,Fall,602,6,CHECK,0,0.0,5.07,23.86,21.73,72.26,21.11,0.01,13.16,26.54,22.66,99.7,30.82,0.12,21.4,20.9,33.32,12.64,273
OK,STILL,18,93008,2008,Fall,103,1,CHECK,0,1.0,4.69,23.43,23.29,70.05,20.09,0.01,13.1,25.98,24.22,99.68,29.86,0.12,21.02,22.3,28.42,11.38,274
OK,STILL,18,93008,2008,Fall,205,2,CHECK,0,5.0,4.69,23.43,23.29,70.05,20.09,0.01,13.1,25.98,24.22,99.68,29.86,0.12,21.02,22.3,28.42,11.38,274
OK,STILL,18,93008,2008,Fall,301,3,CHECK,0,6.0,4.69,23.43,23.29,70.05,20.09,0.01,13.1,25.98,24.22,99.68,29.86,0.12,21.02,22.3,28.42,11.38,274
OK,STILL,18,93008,2008,Fall,404,4,CHECK,0,6.0,4.69,23.43,23.29,70.05,20.09,0.01,13.1,25.98,24.22,99.68,29.86,0.12,21.02,22.3,28.42,11.38,274
OK,STILL,18,93008,2008,Fall,504,5,CHECK,0,8.0,4.69,23.43,23.29,70.05,20.09,0.01,13.1,25.98,24.22,99.68,29.86,0.12,21.02,22.3,28.42,11.38,274
OK,STILL,18,93008,2008,Fall,602,6,CHECK,0,3.0,4.69,23.43,23.29,70.05,20.09,0.01,13.1,25.98,24.22,99.68,29.86,0.12,21.02,22.3,28.42,11.38,274
OK,STILL,19,100108,2008,Fall,103,1,CHECK,0,9.0,4.64,22.85,25.12,67.58,19.37,0.0,13.12,25.3,26.08,99.76,29.52,0.06,20.5,24.04,24.72,10.28,275
OK,STILL,19,100108,2008,Fall,205,2,CHECK,0,7.0,4.64,22.85,25.12,67.58,19.37,0.0,13.12,25.3,26.08,99.76,29.52,0.06,20.5,24.04,24.72,10.28,275
OK,STILL,19,100108,2008,Fall,301,3,CHECK,0,9.0,4.64,22.85,25.12,67.58,19.37,0.0,13.12,25.3,26.08,99.76,29.52,0.06,20.5,24.04,24.72,10.28,275
OK,STILL,19,100108,2008,Fall,404,4,CHECK,0,5.0,4.64,22.85,25.12,67.58,19.37,0.0,13.12,25.3,26.08,99.76,29.52,0.06,20.5,24.04,24.72,10.28,275
OK,STILL,19,100108,2008,Fall,504,5,CHECK,0,2.0,4.64,22.85,25.12,67.58,19.37,0.0,13.12,25.3,26.08,99.76,29.52,0.06,20.5,24.04,24.72,10.28,275
OK,STILL,19,100108,2008,Fall,602,6,CHECK,0,8.0,4.64,22.85,25.12,67.58,19.37,0.0,13.12,25.3,26.08,99.76,29.52,0.06,20.5,24.04,24.72,10.28,275
OK,STILL,20,100208,2008,Fall,103,1,CHECK,0,0.0,4.42,22.2,27.15,66.65,18.07,0.0,13.04,24.62,28.08,99.86,27.98,0.06,19.86,26.02,23.68,8.88,276
OK,STILL,20,100208,2008,Fall,205,2,CHECK,0,0.0,4.42,22.2,27.15,66.65,18.07,0.0,13.04,24.62,28.08,99.86,27.98,0.06,19.86,26.02,23.68,8.88,276
OK,STILL,20,100208,2008,Fall,301,3,CHECK,0,0.0,4.42,22.2,27.15,66.65,18.07,0.0,13.04,24.62,28.08,99.86,27.98,0.06,19.86,26.02,23.68,8.88,276
OK,STILL,20,100208,2008,Fall,404,4,CHECK,0,0.0,4.42,22.2,27.15,66.65,18.07,0.0,13.04,24.62,28.08,99.86,27.98,0.06,19.86,26.02,23.68,8.88,276
OK,STILL,20,100208,2008,Fall,504,5,CHECK,0,0.0,4.42,22.2,27.15,66.65,18.07,0.0,13.04,24.62,28.08,99.86,27.98,0.06,19.86,26.02,23.68,8.88,276
