State,Site,Rating,Date,Year,Season,Obs,Rep,Treatment,Fungicide,Foci,meanLW,meanST,meanSM,meanRH,meanAT,meanRF,maxLW,maxST,maxSM,maxRH,maxAT,maxRF,minST,minSM,minRH,minAT
WI,UR7,30,71909,2009,Summer,502,5,CUR,1,0,2.02,19.77,19.57,75.13,17.54,0.04,12.64,22.30,22.18,95.98,21.58,1.17,17.66,17.86,54.38,13.00
WI,UR7,30,71909,2009,Summer,503,5,CHECK,0,0,2.02,19.77,19.57,75.13,17.54,0.04,12.64,22.30,22.18,95.98,21.58,1.17,17.66,17.86,54.38,13.00
WI,UR7,30,71909,2009,Summer,601,6,CUR,1,0,2.02,19.77,19.57,75.13,17.54,0.04,12.64,22.30,22.18,95.98,21.58,1.17,17.66,17.86,54.38,13.00
WI,UR7,30,71909,2009,Summer,602,6,CHECK,0,0,2.02,19.77,19.57,75.13,17.54,0.04,12.64,22.30,22.18,95.98,21.58,1.17,17.66,17.86,54.38,13.00
WI,UR7,30,71909,2009,Summer,603,6,PREV,1,0,2.02,19.77,19.57,75.13,17.54,0.04,12.64,22.30,22.18,95.98,21.58,1.17,17.66,17.86,54.38,13.00
WI,Noer,31,72009,2009,Summer,101,1,CHECK,0,2,2.10,19.52,0.27,74.72,16.39,0.00,11.58,22.10,8.14,97.82,21.14,0.10,16.72,0.00,53.04,10.14
WI,Noer,31,72009,2009,Summer,102,1,PREV,1,1,2.10,19.52,0.27,74.72,16.39,0.00,11.58,22.10,8.14,97.82,21.14,0.10,16.72,0.00,53.04,10.14
WI,Noer,31,72009,2009,Summer,103,1,CUR,1,0,2.10,19.52,0.27,74.72,16.39,0.00,11.58,22.10,8.14,97.82,21.14,0.10,16.72,0.00,53.04,10.14
WI,Noer,31,72009,2009,Summer,201,2,PREV,1,0,2.10,19.52,0.27,74.72,16.39,0.00,11.58,22.10,8.14,97.82,21.14,0.10,16.72,0.00,53.04,10.14
WI,Noer,31,72009,2009,Summer,202,2,CUR,1,1,2.10,19.52,0.27,74.72,16.39,0.00,11.58,22.10,8.14,97.82,21.14,0.10,16.72,0.00,53.04,10.14
WI,Noer,31,72009,2009,Summer,203,2,CHECK,0,0,2.10,19.52,0.27,74.72,16.39,0.00,11.58,22.10,8.14,97.82,21.14,0.10,16.72,0.00,53.04,10.14
WI,Noer,31,72009,2009,Summer,301,3,CUR,1,0,2.10,19.52,0.27,74.72,16.39,0.00,11.58,22.10,8.14,97.82,21.14,0.10,16.72,0.00,53.04,10.14
WI,Noer,31,72009,2009,Summer,302,3,CHECK,0,0,2.10,19.52,0.27,74.72,16.39,0.00,11.58,22.10,8.14,97.82,21.14,0.10,16.72,0.00,53.04,10.14
WI,Noer,31,72009,2009,Summer,303,3,PREV,1,0,2.10,19.52,0.27,74.72,16.39,0.00,11.58,22.10,8.14,97.82,21.14,0.10,16.72,0.00,53.04,10.14
WI,Noer,31,72009,2009,Summer,401,4,CHECK,0,0,2.10,19.52,0.27,74.72,16.39,0.00,11.58,22.10,8.14,97.82,21.14,0.10,16.72,0.00,53.04,10.14
WI,Noer,31,72009,2009,Summer,402,4,PREV,1,0,2.10,19.52,0.27,74.72,16.39,0.00,11.58,22.10,8.14,97.82,21.14,0.10,16.72,0.00,53.04,10.14
WI,Noer,31,72009,2009,Summer,403,4,CUR,1,0,2.10,19.52,0.27,74.72,16.39,0.00,11.58,22.10,8.14,97.82,21.14,0.10,16.72,0.00,53.04,10.14
WI,Noer,31,72009,2009,Summer,501,5,PREV,1,0,2.10,19.52,0.27,74.72,16.39,0.00,11.58,22.10,8.14,97.82,21.14,0.10,16.72,0.00,53.04,10.14
WI,Noer,31,72009,2009,Summer,502,5,CUR,1,2,2.10,19.52,0.27,74.72,16.39,0.00,11.58,22.10,8.14,97.82,21.14,0.10,16.72,0.00,53.04,10.14
WI,Noer,31,72009,2009,Summer,503,5,CHECK,0,0,2.10,19.52,0.27,74.72,16.39,0.00,11.58,22.10,8.14,97.82,21.14,0.10,16.72,0.00,53.04,10.14
WI,Noer,31,72009,2009,Summer,601,6,CUR,1,0,2.10,19.52,0.27,74.72,16.39,0.00,11.58,22.10,8.14,97.82,21.14,0.10,16.72,0.00,53.04,10.14
WI,Noer,31,72009,2009,Summer,602,6,CHECK,0,0,2.10,19.52,0.27,74.72,16.39,0.00,11.58,22.10,8.14,97.82,21.14,0.10,16.72,0.00,53.04,10.14
WI,Noer,31,72009,2009,Summer,603,6,PREV,1,0,2.10,19.52,0.27,74.72,16.39,0.00,11.58,22.10,8.14,97.82,21.14,0.10,16.72,0.00,53.04,10.14
WI,UR14,31,72009,2009,Summer,101,1,CHECK,0,0,3.84,19.34,17.52,75.24,16.65,0.02,13.04,22.42,19.46,94.62,21.54,0.66,16.80,15.34,54.06,12.34
WI,UR14,31,72009,2009,Summer,102,1,PREV,1,0,3.84,19.34,17.52,75.24,16.65,0.02,13.04,22.42,19.46,94.62,21.54,0.66,16.80,15.34,54.06,12.34
WI,UR14,31,72009,2009,Summer,103,1,CUR,1,0,3.84,19.34,17.52,75.24,16.65,0.02,13.04,22.42,19.46,94.62,21.54,0.66,16.80,15.34,54.06,12.34
WI,UR14,31,72009,2009,Summer,201,2,PREV,1,0,3.84,19.34,17.52,75.24,16.65,0.02,13.04,22.42,19.46,94.62,21.54,0.66,16.80,15.34,54.06,12.34
WI,UR14,31,72009,2009,Summer,202,2,CUR,1,0,3.84,19.34,17.52,75.24,16.65,0.02,13.04,22.42,19.46,94.62,21.54,0.66,16.80,15.34,54.06,12.34
WI,UR14,31,72009,2009,Summer,203,2,CHECK,0,0,3.84,19.34,17.52,75.24,16.65,0.02,13.04,22.42,19.46,94.62,21.54,0.66,16.80,15.34,54.06,12.34
WI,UR14,31,72009,2009,Summer,301,3,CUR,1,0,3.84,19.34,17.52,75.24,16.65,0.02,13.04,22.42,19.46,94.62,21.54,0.66,16.80,15.34,54.06,12.34
WI,UR14,31,72009,2009,Summer,302,3,CHECK,0,0,3.84,19.34,17.52,75.24,16.65,0.02,13.04,22.42,19.46,94.62,21.54,0.66,16.80,15.34,54.06,12.34
WI,UR14,31,72009,2009,Summer,303,3,PREV,1,0,3.84,19.34,17.52,75.24,16.65,0.02,13.04,22.42,19.46,94.62,21.54,0.66,16.80,15.34,54.06,12.34
WI,UR14,31,72009,2009,Summer,401,4,CHECK,0,0,3.84,19.34,17.52,75.24,16.65,0.02,13.04,22.42,19.46,94.62,21.54,0.66,16.80,15.34,54.06,12.34
WI,UR14,31,72009,2009,Summer,402,4,PREV,1,0,3.84,19.34,17.52,75.24,16.65,0.02,13.04,22.42,19.46,94.62,21.54,0.66,16.80,15.34,54.06,12.34
WI,UR14,31,72009,2009,Summer,403,4,CUR,1,0,3.84,19.34,17.52,75.24,16.65,0.02,13.04,22.42,19.46,94.62,21.54,0.66,16.80,15.34,54.06,12.34
WI,UR14,31,72009,2009,Summer,501,5,PREV,1,0,3.84,19.34,17.52,75.24,16.65,0.02,13.04,22.42,19.46,94.62,21.54,0.66,16.80,15.34,54.06,12.34
WI,UR14,31,72009,2009,Summer,502,5,CUR,1,0,3.84,19.34,17.52,75.24,16.65,0.02,13.04,22.42,19.46,94.62,21.54,0.66,16.80,15.34,54.06,12.34
WI,UR14,31,72009,2009,Summer,503,5,CHECK,0,0,3.84,19.34,17.52,75.24,16.65,0.02,13.04,22.42,19.46,94.62,21.54,0.66,16.80,15.34,54.06,12.34
WI,UR14,31,72009,2009,Summer,601,6,CUR,1,0,3.84,19.34,17.52,75.24,16.65,0.02,13.04,22.42,19.46,94.62,21.54,0.66,16.80,15.34,54.06,12.34
WI,UR14,31,72009,2009,Summer,602,6,CHECK,0,0,3.84,19.34,17.52,75.24,16.65,0.02,13.04,22.42,19.46,94.62,21.54,0.66,16.80,15.34,54.06,12.34
WI,UR14,31,72009,2009,Summer,603,6,PREV,1,0,3.84,19.34,17.52,75.24,16.65,0.02,13.04,22.42,19.46,94.62,21.54,0.66,16.80,15.34,54.06,12.34
WI,UR7,31,72009,2009,Summer,101,1,CHECK,0,0,2.30,19.30,22.01,74.27,16.61,0.01,12.64,22.10,23.36,96.38,21.52,0.46,16.72,20.84,52.76,10.78
WI,UR7,31,72009,2009,Summer,102,1,PREV,1,0,2.30,19.30,22.01,74.27,16.61,0.01,12.64,22.10,23.36,96.38,21.52,0.46,16.72,20.84,52.76,10.78
WI,UR7,31,72009,2009,Summer,103,1,CUR,1,0,2.30,19.30,22.01,74.27,16.61,0.01,12.64,22.10,23.36,96.38,21.52,0.46,16.72,20.84,52.76,10.78
WI,UR7,31,72009,2009,Summer,201,2,PREV,1,0,2.30,19.30,22.01,74.27,16.61,0.01,12.64,22.10,23.36,96.38,21.52,0.46,16.72,20.84,52.76,10.78
WI,UR7,31,72009,2009,Summer,202,2,CUR,1,0,2.30,19.30,22.01,74.27,16.61,0.01,12.64,22.10,23.36,96.38,21.52,0.46,16.72,20.84,52.76,10.78
WI,UR7,31,72009,2009,Summer,203,2,CHECK,0,0,2.30,19.30,22.01,74.27,16.61,0.01,12.64,22.10,23.36,96.38,21.52,0.46,16.72,20.84,52.76,10.78
WI,UR7,31,72009,2009,Summer,301,3,CUR,1,0,2.30,19.30,22.01,74.27,16.61,0.01,12.64,22.10,23.36,96.38,21.52,0.46,16.72,20.84,52.76,10.78
WI,UR7,31,72009,2009,Summer,302,3,CHECK,0,0,2.30,19.30,22.01,74.27,16.61,0.01,12.64,22.10,23.36,96.38,21.52,0.46,16.72,20.84,52.76,10.78
WI,UR7,31,72009,2009,Summer,303,3,PREV,1,0,2.30,19.30,22.01,74.27,16.61,0.01,12.64,22.10,23.36,96.38,21.52,0.46,16.72,20.84,52.76,10.78
WI,UR7,31,72009,2009,Summer,401,4,CHECK,0,0,2.30,19.30,22.01,74.27,16.61,0.01,12.64,22.10,23.36,96.38,21.52,0.46,16.72,20.84,52.76,10.78
WI,UR7,31,72009,2009,Summer,402,4,PREV,1,0,2.30,19.30,22.01,74.27,16.61,0.01,12.64,22.10,23.36,96.38,21.52,0.46,16.72,20.84,52.76,10.78
WI,UR7,31,72009,2009,Summer,403,4,CUR,1,0,2.30,19.30,22.01,74.27,16.61,0.01,12.64,22.10,23.36,96.38,21.52,0.46,16.72,20.84,52.76,10.78
WI,UR7,31,72009,2009,Summer,501,5,PREV,1,0,2.30,19.30,22.01,74.27,16.61,0.01,12.64,22.10,23.36,96.38,21.52,0.46,16.72,20.84,52.76,10.78
WI,UR7,31,72009,2009,Summer,502,5,CUR,1,0,2.30,19.30,22.01,74.27,16.61,0.01,12.64,22.10,23.36,96.38,21.52,0.46,16.72,20.84,52.76,10.78
WI,UR7,31,72009,2009,Summer,503,5,CHECK,0,0,2.30,19.30,22.01,74.27,16.61,0.01,12.64,22.10,23.36,96.38,21.52,0.46,16.72,20.84,52.76,10.78
WI,UR7,31,72009,2009,Summer,601,6,CUR,1,0,2.30,19.30,22.01,74.27,16.61,0.01,12.64,22.10,23.36,96.38,21.52,0.46,16.72,20.84,52.76,10.78
WI,UR7,31,72009,2009,Summer,602,6,CHECK,0,0,2.30,19.30,22.01,74.27,16.61,0.01,12.64,22.10,23.36,96.38,21.52,0.46,16.72,20.84,52.76,10.78
WI,UR7,31,72009,2009,Summer,603,6,PREV,1,0,2.30,19.30,22.01,74.27,16.61,0.01,12.64,22.10,23.36,96.38,21.52,0.46,16.72,20.84,52.76,10.78
WI,Noer,32,72309,2009,Summer,101,1,CHECK,0,0,5.35,20.03,5.39,80.97,17.52,0.13,11.90,23.18,42.10,99.96,23.88,2.18,17.22,0.00,52.42,10.52
WI,Noer,32,72309,2009,Summer,102,1,PREV,1,0,5.35,20.03,5.39,80.97,17.52,0.13,11.90,23.18,42.10,99.96,23.88,2.18,17.22,0.00,52.42,10.52
WI,Noer,32,72309,2009,Summer,103,1,CUR,1,0,5.35,20.03,5.39,80.97,17.52,0.13,11.90,23.18,42.10,99.96,23.88,2.18,17.22,0.00,52.42,10.52
WI,Noer,32,72309,2009,Summer,201,2,PREV,1,0,5.35,20.03,5.39,80.97,17.52,0.13,11.90,23.18,42.10,99.96,23.88,2.18,17.22,0.00,52.42,10.52
WI,Noer,32,72309,2009,Summer,202,2,CUR,1,0,5.35,20.03,5.39,80.97,17.52,0.13,11.90,23.18,42.10,99.96,23.88,2.18,17.22,0.00,52.42,10.52
WI,Noer,32,72309,2009,Summer,203,2,CHECK,0,0,5.35,20.03,5.39,80.97,17.52,0.13,11.90,23.18,42.10,99.96,23.88,2.18,17.22,0.00,52.42,10.52
WI,Noer,32,72309,2009,Summer,301,3,CUR,1,0,5.35,20.03,5.39,80.97,17.52,0.13,11.90,23.18,42.10,99.96,23.88,2.18,17.22,0.00,52.42,10.52
WI,Noer,32,72309,2009,Summer,302,3,CHECK,0,1,5.35,20.03,5.39,80.97,17.52,0.13,11.90,23.18,42.10,99.96,23.88,2.18,17.22,0.00,52.42,10.52
WI,Noer,32,72309,2009,Summer,303,3,PREV,1,1,5.35,20.03,5.39,80.97,17.52,0.13,11.90,23.18,42.10,99.96,23.88,2.18,17.22,0.00,52.42,10.52
WI,Noer,32,72309,2009,Summer,401,4,CHECK,0,0,5.35,20.03,5.39,80.97,17.52,0.13,11.90,23.18,42.10,99.96,23.88,2.18,17.22,0.00,52.42,10.52
WI,Noer,32,72309,2009,Summer,402,4,PREV,1,0,5.35,20.03,5.39,80.97,17.52,0.13,11.90,23.18,42.10,99.96,23.88,2.18,17.22,0.00,52.42,10.52
WI,Noer,32,72309,2009,Summer,403,4,CUR,1,1,5.35,20.03,5.39,80.97,17.52,0.13,11.90,23.18,42.10,99.96,23.88,2.18,17.22,0.00,52.42,10.52
WI,Noer,32,72309,2009,Summer,501,5,PREV,1,0,5.35,20.03,5.39,80.97,17.52,0.13,11.90,23.18,42.10,99.96,23.88,2.18,17.22,0.00,52.42,10.52
WI,Noer,32,72309,2009,Summer,502,5,CUR,1,0,5.35,20.03,5.39,80.97,17.52,0.13,11.90,23.18,42.10,99.96,23.88,2.18,17.22,0.00,52.42,10.52
WI,Noer,32,72309,2009,Summer,503,5,CHECK,0,1,5.35,20.03,5.39,80.97,17.52,0.13,11.90,23.18,42.10,99.96,23.88,2.18,17.22,0.00,52.42,10.52
WI,Noer,32,72309,2009,Summer,601,6,CUR,1,1,5.35,20.03,5.39,80.97,17.52,0.13,11.90,23.18,42.10,99.96,23.88,2.18,17.22,0.00,52.42,10.52
WI,Noer,32,72309,2009,Summer,602,6,CHECK,0,0,5.35,20.03,5.39,80.97,17.52,0.13,11.90,23.18,42.10,99.96,23.88,2.18,17.22,0.00,52.42,10.52
WI,Noer,32,72309,2009,Summer,603,6,PREV,1,1,5.35,20.03,5.39,80.97,17.52,0.13,11.90,23.18,42.10,99.96,23.88,2.18,17.22,0.00,52.42,10.52
WI,UR14,32,72309,2009,Summer,101,1,CHECK,0,0,7.51,19.73,10.85,80.77,18.12,0.16,13.32,23.48,12.92,97.68,24.08,2.64,16.96,7.50,51.08,14.06
WI,UR14,32,72309,2009,Summer,102,1,PREV,1,0,7.51,19.73,10.85,80.77,18.12,0.16,13.32,23.48,12.92,97.68,24.08,2.64,16.96,7.50,51.08,14.06
WI,UR14,32,72309,2009,Summer,103,1,CUR,1,0,7.51,19.73,10.85,80.77,18.12,0.16,13.32,23.48,12.92,97.68,24.08,2.64,16.96,7.50,51.08,14.06
WI,UR14,32,72309,2009,Summer,201,2,PREV,1,0,7.51,19.73,10.85,80.77,18.12,0.16,13.32,23.48,12.92,97.68,24.08,2.64,16.96,7.50,51.08,14.06
WI,UR14,32,72309,2009,Summer,202,2,CUR,1,0,7.51,19.73,10.85,80.77,18.12,0.16,13.32,23.48,12.92,97.68,24.08,2.64,16.96,7.50,51.08,14.06
WI,UR14,32,72309,2009,Summer,203,2,CHECK,0,0,7.51,19.73,10.85,80.77,18.12,0.16,13.32,23.48,12.92,97.68,24.08,2.64,16.96,7.50,51.08,14.06
WI,UR14,32,72309,2009,Summer,301,3,CUR,1,0,7.51,19.73,10.85,80.77,18.12,0.16,13.32,23.48,12.92,97.68,24.08,2.64,16.96,7.50,51.08,14.06
WI,UR14,32,72309,2009,Summer,302,3,CHECK,0,0,7.51,19.73,10.85,80.77,18.12,0.16,13.32,23.48,12.92,97.68,24.08,2.64,16.96,7.50,51.08,14.06
WI,UR14,32,72309,2009,Summer,303,3,PREV,1,0,7.51,19.73,10.85,80.77,18.12,0.16,13.32,23.48,12.92,97.68,24.08,2.64,16.96,7.50,51.08,14.06
WI,UR14,32,72309,2009,Summer,401,4,CHECK,0,0,7.51,19.73,10.85,80.77,18.12,0.16,13.32,23.48,12.92,97.68,24.08,2.64,16.96,7.50,51.08,14.06
WI,UR14,32,72309,2009,Summer,402,4,PREV,1,0,7.51,19.73,10.85,80.77,18.12,0.16,13.32,23.48,12.92,97.68,24.08,2.64,16.96,7.50,51.08,14.06
WI,UR14,32,72309,2009,Summer,403,4,CUR,1,0,7.51,19.73,10.85,80.77,18.12,0.16,13.32,23.48,12.92,97.68,24.08,2.64,16.96,7.50,51.08,14.06
WI,UR14,32,72309,2009,Summer,501,5,PREV,1,0,7.51,19.73,10.85,80.77,18.12,0.16,13.32,23.48,12.92,97.68,24.08,2.64,16.96,7.50,51.08,14.06
WI,UR14,32,72309,2009,Summer,502,5,CUR,1,0,7.51,19.73,10.85,80.77,18.12,0.16,13.32,23.48,12.92,97.68,24.08,2.64,16.96,7.50,51.08,14.06
WI,UR14,32,72309,2009,Summer,503,5,CHECK,0,0,7.51,19.73,10.85,80.77,18.12,0.16,13.32,23.48,12.92,97.68,24.08,2.64,16.96,7.50,51.08,14.06
WI,UR14,32,72309,2009,Summer,601,6,CUR,1,0,7.51,19.73,10.85,80.77,18.12,0.16,13.32,23.48,12.92,97.68,24.08,2.64,16.96,7.50,51.08,14.06
WI,UR14,32,72309,2009,Summer,602,6,CHECK,0,0,7.51,19.73,10.85,80.77,18.12,0.16,13.32,23.48,12.92,97.68,24.08,2.64,16.96,7.50,51.08,14.06
WI,UR14,32,72309,2009,Summer,603,6,PREV,1,0,7.51,19.73,10.85,80.77,18.12,0.16,13.32,23.48,12.92,97.68,24.08,2.64,16.96,7.50,51.08,14.06
WI,UR7,32,72309,2009,Summer,101,1,CHECK,0,0,6.13,19.89,12.17,80.12,17.89,0.16,13.32,23.50,14.72,99.80,24.26,2.44,16.84,9.08,50.72,11.26
WI,UR7,32,72309,2009,Summer,102,1,PREV,1,0,6.13,19.89,12.17,80.12,17.89,0.16,13.32,23.50,14.72,99.80,24.26,2.44,16.84,9.08,50.72,11.26
WI,UR7,32,72309,2009,Summer,103,1,CUR,1,0,6.13,19.89,12.17,80.12,17.89,0.16,13.32,23.50,14.72,99.80,24.26,2.44,16.84,9.08,50.72,11.26
WI,UR7,32,72309,2009,Summer,201,2,PREV,1,0,6.13,19.89,12.17,80.12,17.89,0.16,13.32,23.50,14.72,99.80,24.26,2.44,16.84,9.08,50.72,11.26
WI,UR7,32,72309,2009,Summer,202,2,CUR,1,0,6.13,19.89,12.17,80.12,17.89,0.16,13.32,23.50,14.72,99.80,24.26,2.44,16.84,9.08,50.72,11.26
WI,UR7,32,72309,2009,Summer,203,2,CHECK,0,0,6.13,19.89,12.17,80.12,17.89,0.16,13.32,23.50,14.72,99.80,24.26,2.44,16.84,9.08,50.72,11.26
WI,UR7,32,72309,2009,Summer,301,3,CUR,1,0,6.13,19.89,12.17,80.12,17.89,0.16,13.32,23.50,14.72,99.80,24.26,2.44,16.84,9.08,50.72,11.26
WI,UR7,32,72309,2009,Summer,302,3,CHECK,0,0,6.13,19.89,12.17,80.12,17.89,0.16,13.32,23.50,14.72,99.80,24.26,2.44,16.84,9.08,50.72,11.26
WI,UR7,32,72309,2009,Summer,303,3,PREV,1,0,6.13,19.89,12.17,80.12,17.89,0.16,13.32,23.50,14.72,99.80,24.26,2.44,16.84,9.08,50.72,11.26
WI,UR7,32,72309,2009,Summer,401,4,CHECK,0,0,6.13,19.89,12.17,80.12,17.89,0.16,13.32,23.50,14.72,99.80,24.26,2.44,16.84,9.08,50.72,11.26
WI,UR7,32,72309,2009,Summer,402,4,PREV,1,0,6.13,19.89,12.17,80.12,17.89,0.16,13.32,23.50,14.72,99.80,24.26,2.44,16.84,9.08,50.72,11.26
WI,UR7,32,72309,2009,Summer,403,4,CUR,1,0,6.13,19.89,12.17,80.12,17.89,0.16,13.32,23.50,14.72,99.80,24.26,2.44,16.84,9.08,50.72,11.26
WI,UR7,32,72309,2009,Summer,501,5,PREV,1,0,6.13,19.89,12.17,80.12,17.89,0.16,13.32,23.50,14.72,99.80,24.26,2.44,16.84,9.08,50.72,11.26
WI,UR7,32,72309,2009,Summer,502,5,CUR,1,0,6.13,19.89,12.17,80.12,17.89,0.16,13.32,23.50,14.72,99.80,24.26,2.44,16.84,9.08,50.72,11.26
WI,UR7,32,72309,2009,Summer,503,5,CHECK,0,0,6.13,19.89,12.17,80.12,17.89,0.16,13.32,23.50,14.72,99.80,24.26,2.44,16.84,9.08,50.72,11.26
WI,UR7,32,72309,2009,Summer,601,6,CUR,1,0,6.13,19.89,12.17,80.12,17.89,0.16,13.32,23.50,14.72,99.80,24.26,2.44,16.84,9.08,50.72,11.26
WI,UR7,32,72309,2009,Summer,602,6,CHECK,0,0,6.13,19.89,12.17,80.12,17.89,0.16,13.32,23.50,14.72,99.80,24.26,2.44,16.84,9.08,50.72,11.26
WI,UR7,32,72309,2009,Summer,603,6,PREV,1,0,6.13,19.89,12.17,80.12,17.89,0.16,13.32,23.50,14.72,99.80,24.26,2.44,16.84,9.08,50.72,11.26
WI,Noer,33,72409,2009,Summer,101,1,CHECK,0,0,6.17,20.06,5.39,83.68,17.88,0.14,11.84,22.86,42.10,99.98,24.20,2.34,17.38,0.00,57.54,11.14
WI,Noer,33,72409,2009,Summer,102,1,PREV,1,0,6.17,20.06,5.39,83.68,17.88,0.14,11.84,22.86,42.10,99.98,24.20,2.34,17.38,0.00,57.54,11.14
WI,Noer,33,72409,2009,Summer,103,1,CUR,1,0,6.17,20.06,5.39,83.68,17.88,0.14,11.84,22.86,42.10,99.98,24.20,2.34,17.38,0.00,57.54,11.14
WI,Noer,33,72409,2009,Summer,201,2,PREV,1,0,6.17,20.06,5.39,83.68,17.88,0.14,11.84,22.86,42.10,99.98,24.20,2.34,17.38,0.00,57.54,11.14
WI,Noer,33,72409,2009,Summer,202,2,CUR,1,0,6.17,20.06,5.39,83.68,17.88,0.14,11.84,22.86,42.10,99.98,24.20,2.34,17.38,0.00,57.54,11.14
WI,Noer,33,72409,2009,Summer,203,2,CHECK,0,0,6.17,20.06,5.39,83.68,17.88,0.14,11.84,22.86,42.10,99.98,24.20,2.34,17.38,0.00,57.54,11.14
WI,Noer,33,72409,2009,Summer,301,3,CUR,1,0,6.17,20.06,5.39,83.68,17.88,0.14,11.84,22.86,42.10,99.98,24.20,2.34,17.38,0.00,57.54,11.14
WI,Noer,33,72409,2009,Summer,302,3,CHECK,0,0,6.17,20.06,5.39,83.68,17.88,0.14,11.84,22.86,42.10,99.98,24.20,2.34,17.38,0.00,57.54,11.14
WI,Noer,33,72409,2009,Summer,303,3,PREV,1,0,6.17,20.06,5.39,83.68,17.88,0.14,11.84,22.86,42.10,99.98,24.20,2.34,17.38,0.00,57.54,11.14
WI,Noer,33,72409,2009,Summer,401,4,CHECK,0,0,6.17,20.06,5.39,83.68,17.88,0.14,11.84,22.86,42.10,99.98,24.20,2.34,17.38,0.00,57.54,11.14
WI,Noer,33,72409,2009,Summer,402,4,PREV,1,0,6.17,20.06,5.39,83.68,17.88,0.14,11.84,22.86,42.10,99.98,24.20,2.34,17.38,0.00,57.54,11.14
WI,Noer,33,72409,2009,Summer,403,4,CUR,1,0,6.17,20.06,5.39,83.68,17.88,0.14,11.84,22.86,42.10,99.98,24.20,2.34,17.38,0.00,57.54,11.14
WI,Noer,33,72409,2009,Summer,501,5,PREV,1,0,6.17,20.06,5.39,83.68,17.88,0.14,11.84,22.86,42.10,99.98,24.20,2.34,17.38,0.00,57.54,11.14
WI,Noer,33,72409,2009,Summer,502,5,CUR,1,0,6.17,20.06,5.39,83.68,17.88,0.14,11.84,22.86,42.10,99.98,24.20,2.34,17.38,0.00,57.54,11.14
WI,Noer,33,72409,2009,Summer,503,5,CHECK,0,0,6.17,20.06,5.39,83.68,17.88,0.14,11.84,22.86,42.10,99.98,24.20,2.34,17.38,0.00,57.54,11.14
WI,Noer,33,72409,2009,Summer,601,6,CUR,1,0,6.17,20.06,5.39,83.68,17.88,0.14,11.84,22.86,42.10,99.98,24.20,2.34,17.38,0.00,57.54,11.14
WI,Noer,33,72409,2009,Summer,602,6,CHECK,0,0,6.17,20.06,5.39,83.68,17.88,0.14,11.84,22.86,42.10,99.98,24.20,2.34,17.38,0.00,57.54,11.14
WI,Noer,33,72409,2009,Summer,603,6,PREV,1,0,6.17,20.06,5.39,83.68,17.88,0.14,11.84,22.86,42.10,99.98,24.20,2.34,17.38,0.00,57.54,11.14
WI,UR14,33,72409,2009,Summer,101,1,CHECK,0,0,8.42,19.84,6.94,84.14,18.54,0.19,13.20,23.24,8.86,99.28,24.26,2.79,17.14,3.78,56.58,14.46
WI,UR14,33,72409,2009,Summer,102,1,PREV,1,0,8.42,19.84,6.94,84.14,18.54,0.19,13.20,23.24,8.86,99.28,24.26,2.79,17.14,3.78,56.58,14.46
WI,UR14,33,72409,2009,Summer,103,1,CUR,1,0,8.42,19.84,6.94,84.14,18.54,0.19,13.20,23.24,8.86,99.28,24.26,2.79,17.14,3.78,56.58,14.46
WI,UR14,33,72409,2009,Summer,201,2,PREV,1,0,8.42,19.84,6.94,84.14,18.54,0.19,13.20,23.24,8.86,99.28,24.26,2.79,17.14,3.78,56.58,14.46
WI,UR14,33,72409,2009,Summer,202,2,CUR,1,0,8.42,19.84,6.94,84.14,18.54,0.19,13.20,23.24,8.86,99.28,24.26,2.79,17.14,3.78,56.58,14.46
WI,UR14,33,72409,2009,Summer,203,2,CHECK,0,0,8.42,19.84,6.94,84.14,18.54,0.19,13.20,23.24,8.86,99.28,24.26,2.79,17.14,3.78,56.58,14.46
WI,UR14,33,72409,2009,Summer,301,3,CUR,1,0,8.42,19.84,6.94,84.14,18.54,0.19,13.20,23.24,8.86,99.28,24.26,2.79,17.14,3.78,56.58,14.46
WI,UR14,33,72409,2009,Summer,302,3,CHECK,0,0,8.42,19.84,6.94,84.14,18.54,0.19,13.20,23.24,8.86,99.28,24.26,2.79,17.14,3.78,56.58,14.46
WI,UR14,33,72409,2009,Summer,303,3,PREV,1,0,8.42,19.84,6.94,84.14,18.54,0.19,13.20,23.24,8.86,99.28,24.26,2.79,17.14,3.78,56.58,14.46
WI,UR14,33,72409,2009,Summer,401,4,CHECK,0,0,8.42,19.84,6.94,84.14,18.54,0.19,13.20,23.24,8.86,99.28,24.26,2.79,17.14,3.78,56.58,14.46
WI,UR14,33,72409,2009,Summer,402,4,PREV,1,0,8.42,19.84,6.94,84.14,18.54,0.19,13.20,23.24,8.86,99.28,24.26,2.79,17.14,3.78,56.58,14.46
WI,UR14,33,72409,2009,Summer,403,4,CUR,1,0,8.42,19.84,6.94,84.14,18.54,0.19,13.20,23.24,8.86,99.28,24.26,2.79,17.14,3.78,56.58,14.46
WI,UR14,33,72409,2009,Summer,501,5,PREV,1,0,8.42,19.84,6.94,84.14,18.54,0.19,13.20,23.24,8.86,99.28,24.26,2.79,17.14,3.78,56.58,14.46
WI,UR14,33,72409,2009,Summer,502,5,CUR,1,0,8.42,19.84,6.94,84.14,18.54,0.19,13.20,23.24,8.86,99.28,24.26,2.79,17.14,3.78,56.58,14.46
